cpd15422_c	cpd00052_c	rxn08308_c
cpd00954_c	cpd00683_c	rxn02200_c
cpd00443_c	cpd00683_c	rxn02200_c
cpd00683_c	cpd00954_c	rxn02200_c
cpd00683_c	cpd00443_c	rxn02200_c
cpd00071_c	cpd00029_c	rxn00506_c
cpd00260_c	cpd00331_c	rxn01388_c
cpd00331_c	cpd00260_c	rxn01388_c
cpd11557_c	cpd11493_c	rxn05421_c
cpd11557_c	cpd11558_c	rxn05421_c
cpd11492_c	cpd11493_c	rxn05421_c
cpd11492_c	cpd11558_c	rxn05421_c
cpd15671_c	cpd15677_c	rxn10214_c
cpd11432_c	cpd15677_c	rxn10214_c
cpd00408_c	cpd00644_c	rxn01791_c
cpd00085_c	cpd00644_c	rxn01791_c
cpd00158_c	cpd00027_c	rxn00222_c
cpd00158_c	cpd00190_c	rxn00020_c
cpd00863_c	cpd00911_c	rxn01975_c
cpd00911_c	cpd00863_c	rxn01975_c
cpd15687_c	cpd15720_c	rxn10263_c
cpd15687_c	cpd00046_c	rxn10263_c
cpd00080_c	cpd15720_c	rxn10263_c
cpd00080_c	cpd00046_c	rxn10263_c
cpd15720_c	cpd15687_c	rxn10263_c
cpd15720_c	cpd00080_c	rxn10263_c
cpd00046_c	cpd15687_c	rxn10263_c
cpd00046_c	cpd00080_c	rxn10263_c
cpd02210_c	cpd00102_c	rxn01964_c
cpd02210_c	cpd00065_c	rxn01964_c
cpd00054_c	cpd00102_c	rxn01964_c
cpd00054_c	cpd00065_c	rxn01964_c
cpd00644_c	cpd02201_c	rxn12510_c
cpd02201_c	cpd00644_c	rxn12510_c
cpd11492_c	cpd11493_c	rxn05392_c
cpd11492_c	cpd11529_c	rxn05392_c
cpd11528_c	cpd11493_c	rxn05392_c
cpd11528_c	cpd11529_c	rxn05392_c
cpd00863_c	cpd00072_c	rxn02380_c
cpd00072_c	cpd00863_c	rxn02380_c
cpd00359_c	cpd00065_c	rxn00474_c
cpd00054_c	cpd00065_c	rxn00474_c
cpd00080_c	cpd15548_c	rxn09114_c
cpd00080_c	cpd00046_c	rxn09114_c
cpd15420_c	cpd15548_c	rxn09114_c
cpd15420_c	cpd00046_c	rxn09114_c
cpd15548_c	cpd00080_c	rxn09114_c
cpd15548_c	cpd15420_c	rxn09114_c
cpd00046_c	cpd00080_c	rxn09114_c
cpd00046_c	cpd15420_c	rxn09114_c
cpd15604_c	cpd00107_c	rxn12845_c
